uid,followers_count,friends_count,statuses_count,favourites_count,listed_count,name_words,screen_name_length,description_length,created_year
293602749,1.06755472097e-05,0.000527052209541,0.0254010030463,0.0250742069936,0.000223687583009,0.142857142857,0.538461538462,0.23125,0.5
2734365015,1.00659210078e-06,0.000111371151421,0.000672896204932,0.000583313510327,4.66015797936e-06,0.285714285714,0.692307692308,0.05625,0.8
45025729,0.0109023139794,0.00095214491426,0.011437578104,5.99861411329e-05,0.0207889647459,0.142857142857,0.538461538462,0.8875,0.3
183825988,1.95789252279e-05,0.00211448326923,0.017254981255,3.51642896296e-05,0.000116503949484,0.285714285714,0.538461538462,0.89375,0.4
954537696,0.000159863838428,0.00148076573157,0.015937364302,0.0966459473156,0.00131882470816,0.0,0.846153846154,0.125,0.6
187838951,0.000100035406523,0.00448151238886,0.0111541661556,0.00418868744118,0.000978633175665,0.142857142857,0.307692307692,0.975,0.4
13134132,9.47047215946e-06,3.13721553298e-06,0.0184002307073,0.00669776293063,0.000256308688865,0.142857142857,0.538461538462,0.84375,0.2
142082006,4.04905216878e-05,0.00124233735106,0.0340757289985,0.000200643299651,0.000167765687257,0.285714285714,0.846153846154,0.76875,0.4
17976923,0.000350932031981,0.00819283836438,0.00746815344685,0.00164237917447,0.00715800265629,0.0,0.846153846154,0.75,0.2
44579901,1.20791052094e-05,0.00140076673548,0.00309764287443,0.000728107644096,0.000205046951092,0.142857142857,1.0,0.775,0.3
2604799262,3.30332337299e-05,0.00352779886684,0.000371253078583,7.86025297604e-05,4.66015797936e-05,0.142857142857,0.384615384615,0.75,0.8
110445334,0.0217461889076,0.00189174096639,0.0143114747034,2.68903391285e-05,0.0480695295571,0.142857142857,0.615384615385,0.8375,0.4
2560114934,9.75401923011e-06,0.000842342370606,0.0117127031533,0.0366763540837,1.86406319174e-05,0.0,0.538461538462,0.525,0.8
18020589,1.88417028442e-05,0.00227448126141,0.00785266556396,0.000558491658824,0.000177086003216,0.142857142857,0.692307692308,0.7,0.2
19266287,1.61480056731e-05,0.00306976539902,0.00108226901926,0.000175821448148,9.78633175665e-05,0.142857142857,0.692307692308,0.9875,0.3
216776631,0.0215503429459,0.00229644177014,0.011500558537,0.00167340648885,0.0339026492998,0.142857142857,0.846153846154,0.475,0.4
29590509,9.99503424015e-06,0.000660383869693,0.0103188467288,0.00593862797216,2.79609478761e-05,0.142857142857,0.384615384615,0.75,0.3
92591950,4.51406936463e-05,0.000406269411521,0.00577762603545,0.000448861814684,0.000237668056947,0.142857142857,1.0,0.3625,0.3
2295018296,2.07414682175e-05,2.66663320303e-05,0.000290041467643,0.0001882323739,7.45625276697e-05,0.0,0.923076923077,0.9625,0.8
4340820854,6.80512969542e-07,7.84303883245e-05,0.000104414928351,5.17121906318e-05,0.0,0.428571428571,0.692307692308,0.45,0.9
4825930887,1.88558801977e-06,0.00020548761741,0.000590027214177,0.00147690016444,1.86406319174e-05,0.285714285714,0.615384615385,0.58125,1.0
790903590,2.10391926417e-05,0.0032485866844,0.00433404821649,0.000626751750458,0.000149125055339,0.0,1.0,0.95625,0.6
874865167,1.13702375328e-05,0.00106665328121,0.0914906805533,0.0377912689137,7.9222685649e-05,0.285714285714,0.923076923077,0.26875,0.6
2236855903,6.23803555414e-06,0.000552149933805,0.00550084360633,0.00245322632357,4.66015797936e-05,0.142857142857,0.692307692308,0.5625,0.7
2590343858,2.26837656514e-06,0.000953713522026,0.000626489570109,0.000138588670893,0.0,0.285714285714,0.846153846154,0.725,0.8
2368167096,3.74282133248e-06,0.000589796520201,0.00128612673652,0.000858422364488,9.32031595871e-06,0.142857142857,0.538461538462,0.81875,0.8
952755865,2.47820139742e-05,0.00309015729999,0.00322194636056,0.000688806379216,8.85430016078e-05,0.142857142857,1.0,0.8,0.6
174925229,7.08867676607e-07,1.72546854314e-05,3.97771155625e-05,0.0,4.66015797936e-06,0.142857142857,0.538461538462,0.0,0.4
940501590,3.68611191835e-06,0.00103057530258,0.00490418687289,0.0057214367715,2.33007898968e-05,0.142857142857,0.384615384615,0.40625,0.6
69401520,1.82887860564e-06,0.000239996988273,0.000293356227273,2.06848762527e-05,1.86406319174e-05,0.142857142857,0.769230769231,0.875,0.3
204192344,6.54993733184e-06,0.000796852745377,0.0140694972504,4.13697525055e-05,1.86406319174e-05,0.142857142857,0.846153846154,0.1125,0.4
244255664,6.76826857624e-05,1.56860776649e-05,0.000976196711095,0.000177889935773,0.000228347740988,0.142857142857,0.846153846154,0.625,0.5
624424692,1.545331535e-06,0.00026823192807,0.000261866010786,7.65340421351e-05,4.66015797936e-06,0.142857142857,1.0,0.5875,0.6
2966205003,4.2574592657e-05,0.00187762349649,0.00144026305932,0.00172305019185,0.000554558799543,0.285714285714,0.846153846154,0.48125,0.9
839041598,5.89777906937e-06,0.00219448226532,0.0113199041372,0.000167547497647,5.12617377729e-05,0.142857142857,1.0,0.95625,0.6
3633358032,4.4998920111e-05,0.00784303883245,0.0129805987119,0.00673499570789,0.000284269636741,0.285714285714,0.769230769231,0.99375,0.9
14640695,1.59069906631e-05,0.000975674030757,0.00623837762405,0.000198574812026,0.000195726635133,0.142857142857,0.384615384615,0.60625,0.2
719339280,1.34259537949e-05,8.47048193905e-05,0.00428929896149,0.00533256109795,1.39804739381e-05,0.142857142857,0.692307692308,0.3125,0.6
4542922882,2.97724424175e-07,5.17640562942e-05,0.000943049114793,1.24109257516e-05,4.66015797936e-06,0.285714285714,0.615384615385,0.0,0.9
905717526,5.28815286748e-06,0.00195605388481,0.0048726966564,4.13697525055e-05,5.12617377729e-05,0.142857142857,1.0,0.79375,0.6
15896985,6.16714878648e-06,3.92151941623e-05,0.000258551251156,0.0,9.32031595871e-05,0.142857142857,1.0,0.63125,0.2
557334459,0.000188317786967,0.0144907985468,0.0146313490077,0.00104044927551,0.00134212549805,0.0,0.923076923077,0.7625,0.6
317934789,8.46388005868e-06,0.00311368641648,0.000412687573961,6.20546287582e-06,9.32031595871e-05,0.0,0.923076923077,0.725,0.5
498606133,3.09208080536e-05,0.000688618809489,0.0716849917628,0.0454115773252,0.000125824265443,0.0,0.923076923077,0.68125,0.6
1066130576,1.00659210078e-05,0.000603913990099,0.0165439653144,0.0162293539079,2.79609478761e-05,0.0,0.769230769231,0.30625,0.7
49715720,3.82646771832e-05,0.00146194243837,0.207036571743,0.00222569268479,0.000633781485192,0.0,0.692307692308,0.34375,0.3
152887445,0.000332572359157,0.000122351405786,0.0130916431595,5.17121906318e-05,0.00287531747326,0.142857142857,0.461538461538,0.6625,0.4
162130269,8.06691415978e-06,0.000346662316394,0.00112204613482,0.000109629844139,0.000186406319174,0.142857142857,0.769230769231,0.3125,0.4
172882920,5.67094141285e-08,0.000498817269744,4.47492550078e-05,6.20546287582e-06,0.0,0.142857142857,0.923076923077,0.1125,0.4
18027868,3.1757271912e-06,0.000825087685174,0.000669581445301,0.00284830746,2.79609478761e-05,0.142857142857,0.846153846154,0.6625,0.2
113635077,0.000123966779285,0.00446268909567,0.0389848880108,3.51642896296e-05,0.000754945592656,0.142857142857,0.692307692308,0.90625,0.4
635904401,5.0754925645e-06,0.000136468875685,0.00152810418952,8.48079926362e-05,4.19414218142e-05,0.285714285714,0.230769230769,0.5375,0.6
14203536,8.22286504864e-06,0.000484699799846,0.0864058392806,0.0274405568369,0.000181746161195,0.0,0.230769230769,0.8375,0.2
24306618,2.43992254288e-05,0.00202820984207,0.0415985759793,0.00235393891756,0.000293589952699,0.142857142857,0.846153846154,0.525,0.3
353351870,6.23661781878e-05,0.00261173193121,0.280617606014,0.0983379701931,0.00119300044272,0.285714285714,0.769230769231,0.74375,0.5
862131258,8.59147624047e-06,0.00184468273339,0.00320371518259,0.0013259005678,8.85430016078e-05,0.142857142857,0.692307692308,0.98125,0.6
1023193092,6.40816379652e-06,0.000371760040658,0.00416665285517,0.00354538778972,1.39804739381e-05,0.142857142857,0.692307692308,0.51875,0.6
128210898,5.74182818051e-05,0.00520934639252,0.00658145524577,0.0015389547932,0.000540578325605,0.285714285714,0.846153846154,1.0,0.4
4013838856,6.2663902612e-06,0.000307447122232,0.000372910458398,7.86025297604e-05,2.79609478761e-05,0.285714285714,0.692307692308,1.0,0.9
1343876084,1.27170861183e-05,0.00184625134116,0.0035335337658,0.000223396663529,0.000158445371298,0.0,0.846153846154,0.86875,0.7
560595425,0.000175061961415,0.000199213186344,0.107379980841,0.060979015193,0.00065242211711,0.0,0.923076923077,0.18125,0.6
587931720,1.37662102797e-05,0.00143213889081,0.00309267073498,0.000581245022702,0.000130484423422,0.142857142857,0.846153846154,0.625,0.6
3409254867,9.45629480593e-06,0.000348230924161,0.000407715434515,0.000403355086928,6.5242211711e-05,0.428571428571,0.923076923077,0.61875,0.9
49010609,1.96639893491e-05,0.00275447523796,0.000117673966872,0.0,1.39804739381e-05,0.142857142857,1.0,0.51875,0.3
3433544427,4.06890046372e-06,0.000378034471724,0.000109387067797,2.48218515033e-05,6.05820537316e-05,0.285714285714,0.538461538462,0.30625,0.9
17888100,1.67150998144e-05,0.00114978949284,0.0364308657158,0.00575660106113,0.000256308688865,0.142857142857,0.615384615385,0.35,0.2
93294953,6.59246939244e-06,0.000707442102687,0.000467381107859,1.44794133769e-05,6.5242211711e-05,0.0,0.923076923077,0.26875,0.3
1389906121,9.75401923011e-06,0.00192938755278,0.0335138772412,0.0228133500191,2.33007898968e-05,0.142857142857,0.769230769231,0.075,0.7
7702542,0.00526627721098,0.00588541633987,0.155782100961,0.0268717227399,0.0319966446863,0.142857142857,0.384615384615,0.99375,0.1
3016501992,2.30098447826e-05,0.00430582831902,0.00585055074731,0.0060979015193,7.45625276697e-05,0.285714285714,0.769230769231,0.85,0.9
35536897,1.01368077755e-05,0.000690187417256,0.0475087923999,0.0332302537,2.33007898968e-05,0.0,0.846153846154,0.2625,0.3
31296078,4.16388873239e-05,0.00396387182592,0.0180273202489,0.000264766416035,0.000172425845236,0.142857142857,0.923076923077,1.0,0.3
17000866,4.56227236664e-05,0.000527052209541,0.0109337346402,0.000879107240741,0.000274949320782,0.142857142857,0.692307692308,0.7125,0.2
21695125,1.09449169268e-05,0.00104312416472,0.00150490087211,0.00179544725874,8.85430016078e-05,0.142857142857,0.923076923077,0.64375,0.3
2232234570,2.51080931054e-05,0.0029395709544,0.00190598678737,0.00243254144732,0.000293589952699,0.0,1.0,1.0,0.7
2666776129,5.67094141285e-08,1.72546854314e-05,3.97771155625e-05,4.13697525055e-06,0.0,0.0,0.846153846154,0.0,0.8
143628199,1.75232089657e-05,0.00179448728487,0.0178781560655,0.0013507224193,0.000149125055339,0.142857142857,0.692307692308,0.9,0.4
369044765,6.46487321065e-06,0.000561561580404,0.00153141894915,0.0,0.000111843791505,0.285714285714,1.0,0.425,0.5
3630049992,1.79910616323e-05,0.00268075067293,0.00705712325271,0.00237048681856,0.000223687583009,0.285714285714,0.923076923077,0.9875,0.9
28054095,2.19890753283e-05,0.000589796520201,0.00280097188752,0.000690874866841,0.000186406319174,0.142857142857,0.846153846154,0.44375,0.3
24408575,3.51314820526e-05,0.00247369444776,0.0662239252721,0.00265386962322,0.000768926066594,0.0,0.384615384615,0.73125,0.3
25856559,3.25653810633e-05,0.00351368139694,9.6128029276e-05,0.0,0.00036349232239,0.142857142857,0.461538461538,0.36875,0.3
34094609,5.21726609982e-06,0.000313721553298,0.0444973332759,0.000407492062179,5.12617377729e-05,0.285714285714,0.692307692308,0.4875,0.3
2896546515,8.47805741221e-06,0.000302741298933,0.000407715434515,8.27395050109e-06,4.19414218142e-05,0.285714285714,0.846153846154,0.54375,0.8
3485520135,1.02218718967e-05,0.00230742202451,0.00545112221187,0.0,6.05820537316e-05,0.0,0.769230769231,0.19375,0.9
124540457,4.8089583181e-05,0.000820381861875,0.00124634962096,8.27395050109e-06,0.00100193396556,0.142857142857,0.461538461538,0.98125,0.4
2366681,7.97050815576e-05,0.00147605990827,0.0410980472751,0.0568482454054,0.000950672227789,0.428571428571,0.692307692308,0.70625,0.1
23124635,0.000114397065651,0.00024156559604,0.00131264481356,0.000204780274902,0.00263764941632,0.285714285714,0.692307692308,0.80625,0.3
21980139,1.99900684803e-06,0.000145880522284,0.000573453416026,0.000105492868889,1.86406319174e-05,0.142857142857,0.692307692308,0.35,0.3
4159718177,3.042460068e-05,0.00300702108836,0.000931447456088,0.000426108450806,8.38828436284e-05,0.142857142857,0.923076923077,0.70625,0.9
779576,2.82129335289e-05,0.00361877811729,0.0369247649007,0.0307335891363,0.00057785958944,0.142857142857,0.846153846154,0.375,0.1
636458745,2.51080931054e-05,0.00253643875842,0.0118154607019,0.0199609055839,0.000181746161195,0.142857142857,0.461538461538,0.94375,0.6
932800111,7.02204320446e-05,0.00731598662291,0.0380186355786,0.0261436150958,0.000549898641564,0.142857142857,0.769230769231,0.925,0.6
1672224415,2.21166715101e-06,0.000666658300759,0.00195736556164,0.00797608828305,4.66015797936e-06,0.285714285714,0.846153846154,0.1,0.7
22840740,1.57935718348e-05,0.00094743909096,0.0239043890732,0.00564697121699,0.000233007898968,0.285714285714,0.615384615385,1.0,0.3
368620668,2.75040658523e-06,0.000239996988273,0.00137728262635,9.1013455512e-05,2.33007898968e-05,0.142857142857,0.923076923077,0.9625,0.5
118885542,9.41376274533e-06,0.00130037583842,0.0139170183074,0.00506158921904,0.000149125055339,0.0,0.846153846154,0.9875,0.4
90440230,9.68313246244e-06,0.000639991968728,0.0464430971788,0.00138588670893,0.000251648530885,0.0,0.461538461538,0.75625,0.3
338779219,5.3179253099e-05,0.00103371251812,0.00743334847074,0.00401286599303,0.000447375166018,0.142857142857,0.538461538462,0.7625,0.5
246769138,0.000190557808825,0.000864302879336,0.00459757160709,2.06848762527e-06,0.00360230211804,0.142857142857,0.615384615385,0.875,0.5
127929667,1.66300356932e-05,0.000674501339591,0.000638091228815,6.20546287582e-05,0.000260968846844,0.0,0.769230769231,0.85,0.4
476848835,2.90635747409e-05,0.00321721452907,0.028110819044,0.0043707143522,0.000139804739381,0.0,0.692307692308,0.85625,0.6
23654825,9.10611417369e-05,5.64698795937e-05,0.00440863030817,2.68903391285e-05,0.00118368012676,0.142857142857,0.692307692308,0.4375,0.3
249843937,7.04614470547e-06,8.941064269e-05,0.00209492808629,1.24109257516e-05,4.19414218142e-05,0.285714285714,0.846153846154,0.65625,0.5
634017251,1.50421720976e-05,0.00273094612146,0.00788747054007,0.00494575391203,3.72812638348e-05,0.285714285714,0.846153846154,0.14375,0.6
38739066,0.00012025231266,0.0126069006193,0.0489291669015,0.0207758897082,0.000638441643172,0.285714285714,0.615384615385,0.95,0.3
56824433,1.32558255525e-05,0.000542738287206,0.00292527537366,0.000879107240741,9.78633175665e-05,0.142857142857,0.538461538462,0.88125,0.3
420958041,1.06330151491e-05,0.00100704618609,0.0407284515763,0.0146428238993,1.86406319174e-05,0.142857142857,0.230769230769,0.71875,0.5
866664906,7.37364157206e-05,0.00514503347409,0.0195736556164,0.0271737219332,3.26211058555e-05,0.0,0.461538461538,0.25625,0.6
51799302,1.73956127839e-05,0.00309956894659,0.0108442361302,0.000217191200654,0.00021902742503,0.142857142857,0.615384615385,0.99375,0.3
2900743415,6.37980908946e-07,0.000164703815482,0.000916531037752,0.000428176938431,0.0,0.285714285714,0.692307692308,0.6625,0.8
36171841,1.26745540577e-05,0.000735677042484,0.000371253078583,0.0,0.000149125055339,0.142857142857,0.461538461538,0.9875,0.3
195930557,7.11703147313e-06,0.000610188421165,0.00270484385825,0.0001882323739,6.5242211711e-05,0.285714285714,0.692307692308,0.9375,0.4
16438594,0.000139221611686,0.00530346285851,0.0422814164631,0.0146635087756,0.00138872707785,0.285714285714,0.615384615385,0.875,0.2
453086264,2.63698775698e-06,0.00074195147355,0.000522074641757,0.000182026911024,2.33007898968e-05,0.285714285714,0.692307692308,0.71875,0.6
50378967,2.6695956701e-05,0.001498020417,0.0107182752643,0.000386807185926,0.00036349232239,0.285714285714,0.923076923077,1.0,0.3
3388290885,0.000120464972963,0.00132547356268,0.00123143320262,0.00118938038453,0.000205046951092,0.142857142857,0.769230769231,0.25625,0.9
50769180,0.00926821803397,0.000525483601774,0.0396163497204,0.000126177745142,0.0380082484796,0.142857142857,0.846153846154,0.975,0.3
3267492818,2.54058175296e-05,0.00307917704562,9.44706494609e-05,8.27395050109e-05,7.45625276697e-05,0.285714285714,0.923076923077,0.91875,0.9
2358208718,1.48436891481e-05,0.000817244646342,0.000210487236518,2.06848762527e-06,6.99023696903e-05,0.142857142857,0.923076923077,0.9375,0.8
18497595,0.00240301889164,0.00227604986918,0.00323354801927,6.8260091634e-05,0.00140270755179,0.285714285714,0.153846153846,0.425,0.2
3820050292,7.66994826088e-06,0.000919204151164,0.000503843463791,7.44655545098e-05,2.33007898968e-05,0.428571428571,0.615384615385,0.26875,0.9
235271965,0.000105791412057,0.00112626037634,0.00492904757012,4.5506727756e-05,0.00268425099611,0.142857142857,0.923076923077,0.8875,0.5
19615120,7.52817472556e-06,0.000341956493095,0.0035119878282,0.000366122309673,9.78633175665e-05,0.142857142857,0.307692307692,0.75625,0.3
1071777608,0.000499042844331,0.000310584337765,0.00225072178891,2.48218515033e-05,0.00447841181816,0.142857142857,0.692307692308,0.875,0.7
3690067995,4.08307781725e-06,0.000274506359136,0.00658311262559,0.0619408619388,7.9222685649e-05,0.142857142857,0.923076923077,0.6625,0.9
3010143747,5.04997332814e-05,0.00540385375556,0.00439868602928,0.00109629844139,0.000242328214926,0.0,0.692307692308,0.8625,0.9
278005891,0.000314949908716,0.0209315020361,0.00363297655471,0.000632957213333,0.00229279772584,0.142857142857,0.923076923077,0.59375,0.5
831988088,3.99376049e-05,0.00157174498202,0.0563674875116,0.0421247504887,4.19414218142e-05,0.142857142857,0.692307692308,0.06875,0.6
23247996,2.82554655895e-05,0.00146194243837,0.0116513801002,9.72189183878e-05,0.000824847962346,0.142857142857,0.384615384615,1.0,0.3
4147751584,3.48621123355e-05,0.00737402511027,0.000377882597843,0.000846011438737,0.000167765687257,0.142857142857,0.846153846154,0.99375,0.9
22024503,2.99000385993e-05,0.00319054819704,0.0143479370593,8.27395050109e-06,0.000368152480369,0.0,0.615384615385,0.81875,0.3
21798534,8.13780092744e-06,0.00104782998802,0.0313344227843,0.00220707629617,0.000116503949484,0.142857142857,0.692307692308,0.83125,0.3
42007823,1.72963713092e-05,0.000464307898881,0.0700640743037,0.0189659630361,0.00028892979472,0.142857142857,0.846153846154,0.84375,0.3
721504266,1.4786979734e-05,0.000265094712537,0.00880565895764,0.0110808882086,5.12617377729e-05,0.142857142857,1.0,0.8375,0.6
190053325,1.08314980985e-05,0.00092077275893,0.00882554751542,0.0375078861091,8.85430016078e-05,0.0,0.692307692308,0.9875,0.4
205340154,1.28446823001e-05,0.000511366131876,0.00372413244454,3.93012648802e-05,0.000163105529277,0.285714285714,0.692307692308,0.65,0.4
1964042322,5.81271494817e-07,0.000705873494921,0.000122646106318,0.0,0.0,0.142857142857,0.769230769231,0.24375,0.7
18455366,2.16913509042e-06,0.000374897256191,0.000510472983052,0.00109216146614,1.39804739381e-05,0.142857142857,0.769230769231,1.0,0.2
616297361,6.16147784506e-05,1.56860776649e-05,0.000102757548536,0.000492300054815,4.66015797936e-05,0.0,0.692307692308,0.0,0.6
2746414153,1.18097354923e-05,0.000958419345326,0.000661294546226,0.000208917250153,3.26211058555e-05,0.142857142857,0.692307692308,0.90625,0.8
44893,1.26461993507e-05,0.00260232028461,0.0130087741687,0.00349367559909,0.000130484423422,0.0,0.461538461538,0.7375,0.0
3320162663,1.68710507032e-06,0.000705873494921,0.000326503823575,0.000295793730414,0.0,0.142857142857,1.0,0.2625,0.9
24795242,6.10760390164e-05,0.000440778782384,0.0132656680401,2.89588267538e-05,0.000596500221358,0.0,1.0,0.64375,0.3
222622640,0.000401162395545,0.00357485709983,0.0887825219354,0.0327482960833,0.0054617051518,0.285714285714,0.538461538462,0.98125,0.4
3892157481,8.50641211928e-08,3.29407630963e-05,4.30918751927e-05,2.89588267538e-05,0.0,0.142857142857,0.615384615385,0.0,0.9
35277267,9.7965512907e-06,0.00128625836852,0.0136220047003,0.0648119227627,0.000121164107463,0.142857142857,0.461538461538,0.7625,0.3
14236852,4.80612284739e-06,0.000559992972637,0.0119347920486,0.00264145869747,8.85430016078e-05,0.0,0.615384615385,0.2125,0.2
1546147508,1.70128242386e-06,2.35291164974e-05,0.00015579370262,8.27395050109e-06,2.79609478761e-05,0.285714285714,1.0,0.84375,0.7
19069521,2.8028627933e-05,0.000525483601774,0.00283246210401,0.000144794133769,0.000386793112287,0.142857142857,0.461538461538,0.45,0.3
197843269,0.000128007325042,0.00573796720982,0.0139369068652,0.00252769187808,0.00187804366568,0.0,1.0,0.29375,0.4
376562166,6.6208240995e-06,0.000575679050302,0.000904929379046,0.000184095398649,3.26211058555e-05,0.142857142857,0.384615384615,0.775,0.5
3738917600,7.93931797799e-07,6.43129184261e-05,0.000606601012328,0.00153688630558,1.39804739381e-05,0.285714285714,0.923076923077,0.7875,0.9
18678924,0.00148236990797,0.00759676741311,0.137027190973,0.001865775838,0.0148379430063,0.142857142857,0.461538461538,0.7375,0.3
32029132,0.000260849127638,0.0190209377765,0.0114624388013,0.000235807589281,0.000619801011254,0.142857142857,1.0,0.625,0.3
394359359,5.4696229927e-05,0.00470268608394,0.0126955293837,8.27395050109e-06,0.000479996271874,0.142857142857,0.769230769231,0.80625,0.5
78514857,0.000119954588235,0.000890969211367,0.17246528618,0.137682673313,0.00111843791505,0.142857142857,0.538461538462,0.79375,0.3
403858219,2.90635747409e-06,0.000216467871776,0.000227061034669,6.8260091634e-05,4.66015797936e-06,0.142857142857,1.0,0.425,0.5
36890646,0.000271085176888,0.00302270716603,0.0341536258498,0.000688806379216,0.00300580189668,0.142857142857,0.769230769231,1.0,0.3
21233325,0.000230495413725,0.00456935442379,0.0327150201703,0.000124109257516,0.00216231330242,0.142857142857,0.615384615385,0.84375,0.3
98458379,1.86857519553e-05,0.000501954485277,0.00118999870724,0.0,0.000167765687257,0.285714285714,1.0,0.925,0.3
359516410,1.45884967846e-05,0.000909792504565,0.0304642983814,0.0235414576632,3.72812638348e-05,0.142857142857,1.0,0.4375,0.5
34122276,4.69270401914e-06,0.000589796520201,0.00327498251464,0.00238910320719,0.000149125055339,0.142857142857,0.615384615385,0.68125,0.3
75475026,1.19231543205e-05,0.00132390495492,0.00824712195995,0.000846011438737,9.32031595871e-06,0.142857142857,0.846153846154,0.86875,0.3
18697888,0.000238236248754,0.00272310308263,0.0379191927897,0.00564283424174,0.0037700678053,0.142857142857,0.615384615385,0.9875,0.3
17238590,1.81895445817e-05,0.00154351004223,0.181302435354,0.013523772094,0.000302910268658,0.571428571429,0.846153846154,0.06875,0.2
236026761,0.000725937210259,0.00559208668754,0.0811950371419,0.0125950211503,0.00857469068201,0.142857142857,0.615384615385,0.68125,0.5
71416149,8.27957446276e-06,0.000288623829034,0.00119331346687,6.41231163835e-05,6.99023696903e-05,0.142857142857,0.230769230769,0.95625,0.3
22545491,8.30934690518e-05,0.000363917001826,0.00508649865255,2.06848762527e-05,0.0027308525759,0.142857142857,0.615384615385,0.425,0.3
333043953,2.81704014683e-05,0.00290506158354,0.00519588572035,0.00141070856044,0.000153785213319,0.142857142857,1.0,0.33125,0.5
35767305,2.96306688822e-06,0.000996065931722,0.00153804846842,4.13697525055e-05,4.19414218142e-05,0.285714285714,0.615384615385,0.14375,0.3
1699623224,1.61480056731e-05,0.00168625334898,0.00934596477736,0.00298896461852,7.45625276697e-05,0.0,0.692307692308,0.525,0.7
39454438,0.000464194909349,0.0287729722607,0.0642383842536,0.00178717330824,0.00035883216441,0.142857142857,0.615384615385,0.83125,0.3
858646280,0.0012481033182,0.0415163417557,0.0929657485887,0.0035929630051,0.00814595614791,0.142857142857,0.846153846154,0.625,0.6
129760550,2.08265323387e-05,0.00187605488872,0.0102293482188,0.000136520183268,0.000349511848452,0.0,0.538461538462,0.96875,0.4
48549738,1.80477710464e-05,0.00262428079334,7.29247118645e-05,0.0,1.86406319174e-05,0.142857142857,0.615384615385,0.8625,0.3
949835311,4.71113457873e-05,0.00423053514623,0.0458348387867,0.0,0.000321550900576,0.0,0.692307692308,0.9875,0.6
307629778,0.000589735374876,0.0137457098578,0.0314454672319,0.0205752464086,0.000740965118718,0.285714285714,1.0,0.975,0.5
2177123702,6.08633787134e-05,0.0002996040834,0.127792270643,0.102394274426,0.000316890742596,0.142857142857,0.846153846154,0.075,0.7
886157270,7.62741620029e-06,0.00177723259943,0.00143197616025,0.000161342034771,1.86406319174e-05,0.142857142857,0.538461538462,0.5,0.6
